time,value
0.00715,-0.012910043447714672
0.0072,-0.012615103554103524
0.00725,-0.0031263634707902437
0.0073,-0.04418658127882709
0.00735,-0.04627227262963313
0.0074,-0.009568353677078135
0.00745,-0.013939166318011318
0.0075,-0.014468985934223917
0.00755,-0.011880364068968422
0.0076,-0.03147450746899121
0.00765,-0.012033003758028828
0.0077,-0.009366707769337446
0.00775,-0.027819332961580075
0.0078,0.025715543889654906
0.00785,3.4827856049475525e-05
0.0079,-0.030896037692013236
0.00795,0.008633507719352828
0.008,-0.021232583925053703
0.00805,0.016932192021537576
0.0081,0.027446364939980258
0.00815,-0.008917939652576468
0.0082,0.03010380503864519
0.00825,0.022533146143115045
0.0083,0.03424141983768665
0.00835,0.059320517143165975
0.0084,0.02010303783571665
0.00845,0.013583623969723617
0.0085,0.01451657738515763
0.00855,0.019619695048756988
0.0086,0.03798305186602756
0.00865,0.04987729825143078
0.0087,0.052037385270503236
0.00875,0.06639725610513551
0.0088,0.05334546579311768
0.00885,0.08525149941852717
0.0089,0.05382909746443447
0.00895,0.11629636511846461
0.009,0.07699063679018354
0.00905,0.049717247051213845
0.0091,0.04761078911359691
0.00915,0.08061896083768645
0.0092,0.0682024995903962
0.00925,0.08840541288052388
0.0093,0.08478659764732664
0.00935,0.07479729445479079
0.0094,0.059979843466074455
0.00945,0.047006141293715456
0.0095,0.06848287966798901
0.00955,0.09437268694686649
0.0096,0.0810797916978608
0.00965,0.05115977266776383
0.0097,0.07854148483662708
0.00975,0.08151897043396565
0.0098,0.054607885565300926
0.00985,0.07357724978391336
0.0099,0.06963897276478931
0.00995,0.0433521546619788
0.01,0.07088043727870554
0.01005,0.07224275045394908
0.0101,0.07979371477127067
0.01015,0.07613271013529584
0.0102,0.024261685469461596
0.01025,0.02966837338704725
0.0103,0.05520455584282754
0.01035,0.05154620447072865
0.0104,0.047844821006434585
0.01045,0.1107982134462573
0.0105,0.04130742390977986
0.01055,0.04871353095028555
0.0106,0.0411818628356503
0.01065,0.03123675493590222
0.0107,0.008038572777745263
0.01075,0.025706559751672492
0.0108,-0.008677936477408145
0.01085,-0.0016186418265486018
0.0109,-0.010143510486651663
0.01095,-0.002227364018478081
0.011,0.039142870116948905
0.01105,-0.04762091885885707
0.0111,0.0005005073022844603
0.01115,-0.04823675613410116
0.0112,-0.027973439769312342
0.01125,0.0009101182695894945
0.0113,-0.02168743397300457
0.01135,-0.04639172237612216
0.0114,-0.040757285055797635
0.01145,-0.014216558669455459
0.0115,-0.04350982440652557
0.01155,-0.0253991938456455
0.0116,-0.02937140882597121
0.01165,-0.043596157048873
0.0117,0.01230686670036302
0.01175,-0.01762931515747001
0.0118,-0.07027681031439431
0.01185,-0.025245981176539867
0.0119,-0.041152487897564205
0.01195,-0.009557542704532306
0.012,-0.0409024134491029
0.01205,-0.02555878802666389
0.0121,-0.011153877158568274
0.01215,-0.001718054166324836
0.0122,-0.04062223008654858
0.01225,-0.020707808688635844
0.0123,-0.02075225127258399
0.01235,-0.021406235188027218
0.0124,0.030014886609320827
0.01245,0.005964412646956584
0.0125,-0.024099268394361058
0.01255,0.022804537979342676
0.0126,0.050274744041933335
0.01265,0.03190054137432643
0.0127,-0.01570159298786815
0.01275,0.00843021738764945
0.0128,0.046856326865290746
0.01285,0.010721756928843555
0.0129,0.037042385855010775
0.01295,0.04686366662484998
0.013,0.015932295896197046
0.01305,0.03625661560216849
0.0131,-0.024543668219304073
0.01315,0.022469634818225993
0.0132,0.04040657044183268
0.01325,0.02281229491686396
0.0133,0.08252137526390887
0.01335,0.023157486945591034
0.0134,0.04461656969114938
0.01345,0.057448662468908854
0.0135,0.08482554317108547
0.01355,0.028190857667978617
0.0136,0.08081457570553421
0.01365,0.058129172997904856
0.0137,0.03839387878754571
0.01375,0.06708981178719806
0.0138,0.06137611467897383
0.01385,0.044662106966188095
0.0139,0.05706072777888829
0.01395,0.0466872484382397
0.014,0.05512865036725416
0.01405,0.06430845671071786
0.0141,0.08074469831954079
0.01415,0.02198714147876596
0.0142,0.08689468737292066
0.01425,0.0024664762266270734
0.0143,0.03554374129317727
0.01435,0.04722846800370318
0.0144,0.03779161941607599
0.01445,0.016270886591404292
0.0145,0.02097628374864951
0.01455,0.011571404342131799
0.0146,0.005834416401501671
0.01465,0.030720950774255858
0.0147,0.016913095748442634
0.01475,-0.008084729929684512
0.0148,0.019743290034735
0.01485,0.0038727489168393003
0.0149,0.009977595328804368
0.01495,0.0023450452231204063
0.015,-0.030736615717363806
0.01505,-0.02919096366219639
0.0151,-0.006774118895367571
0.01515,-0.013128371951824579
0.0152,-0.029234494822931053
0.01525,-0.029798005999141494
0.0153,-0.009750097710967368
0.01535,-0.05010869501753333
0.0154,-0.030109517997940063
0.01545,-0.04765624050475609
0.0155,-0.05030122788253624
0.01555,-0.02607039146236404
0.0156,-0.03338915253156297
0.01565,-0.03522354063218472
0.0157,-0.026717995698316597
0.01575,-0.0534732443321646
0.0158,-0.041047723548043015
0.01585,-0.06141059248006413
0.0159,-0.04896423044680602
0.01595,-0.05801687720494631
0.016,-0.05316656408261551
0.01605,-0.04262517604399186
0.0161,-0.07004877495411273
0.01615,-0.010733179243477567
0.0162,-0.07134608830101882
0.01625,-0.07391169873497667
0.0163,-0.024635715447769733
0.01635,-0.0299142323356001
0.0164,-0.031007126922885528
0.01645,-0.02847120993746436
0.0165,-0.038653349689647225
0.01655,-0.053561608216868284
0.0166,-0.031163352545990185
0.01665,-0.04315821596474425
0.0167,-0.006939235434409073
0.01675,-0.026119626053340658
0.0168,-0.036355049190302136
0.01685,-0.022889186825136
0.0169,-0.004789173572908449
0.01695,-0.020898983255835377
0.017,-0.022656381819884212
0.01705,0.0020431276389195974
0.0171,0.005398721320877751
0.01715,-0.0063807173720083
0.0172,-0.0024946131125476115
0.01725,0.014625418093378091
0.0173,-0.01604711996044104
0.01735,-0.01245034389507783
0.0174,0.003951776989063599
0.01745,0.016494866147029184
0.0175,0.029231572081915822
0.01755,0.05456274203040263
0.0176,0.04403086623100412
0.01765,0.025269314849928934
0.0177,0.029436311243599602
0.01775,0.010863861693772053
0.0178,0.03138378062909552
0.01785,0.02655619604874935
0.0179,0.039090213667137386
0.01795,0.016125754538467672
0.018,0.04281831043539717
0.01805,0.06257357760605167
0.0181,0.02895888337585901
0.01815,0.03811444175202641
0.0182,0.042564502847269196
0.01825,0.019159854952618377
0.0183,0.029837349627616503
0.01835,0.02353594351637128
0.0184,0.022933687526806405
0.01845,0.0029949224500772018
0.0185,0.016211795251894517
0.01855,0.022753351895511295
0.0186,0.03870825789585196
0.01865,0.02559889517955652
0.0187,0.046058117584741376
0.01875,-0.015900969355200665
0.0188,0.0132327848069616
0.01885,-0.004298542801659054
0.0189,0.03200627437052981
0.01895,-0.03183288573355311
0.019,-0.036371011310606674
0.01905,-0.03548619258668915
0.0191,-0.06988964230247108
0.01915,-0.04181138439568433
0.0192,-0.05031435199549256
0.01925,-0.03589004455874767
0.0193,-0.035740144927244574
0.01935,-0.008621106599044345
0.0194,-0.030578594525847706
0.01945,-0.0644230400491125
0.0195,-0.07398934591655931
0.01955,-0.04914066456147961
0.0196,-0.0881483051390897
0.01965,-0.02767139557632113
0.0197,-0.043047904982565194
0.01975,-0.07812363589393197
0.0198,-0.10486284845749724
0.01985,-0.04513003254184894
0.0199,-0.07584493205055516
0.01995,-0.04987726488375886
0.02,-0.10732932697650496
0.02005,-0.08795959531311195
0.0201,-0.07612059748800629
0.02015,-0.07526072592176374
0.0202,-0.08489895728053151
0.02025,-0.06286287164230425
0.0203,-0.0958233832398252
0.02035,-0.07620399910503738
0.0204,-0.06957715917998017
0.02045,-0.060070493162590805
0.0205,-0.05426237870620913
0.02055,-0.08889311710459188
0.0206,-0.0947705852113155
0.02065,-0.03601863761423014
0.0207,-0.05222013918827266
0.02075,-0.07095632508070385
0.0208,-0.021926158931647375
0.02085,-0.047458090811065626
0.0209,-0.022885914062622335
0.02095,-0.041718416326200373
0.021,0.0016332725708912074
0.02105,-0.0009235050756804392
0.0211,-0.03741407862506034
0.02115,-0.009384016372509602
0.0212,-0.012285164850648648
0.02125,0.005785645752031988
0.0213,-0.03731714258087562
0.02135,-0.0007868286321332588
0.0214,0.010094175019789885
0.02145,-0.04291216646296546
0.0215,-0.02818099699998139
0.02155,-0.04221243773042423
0.0216,-0.003878791699987648
0.02165,0.01862990913517028
0.0217,0.0369129176456257
0.02175,0.010736818416278656
0.0218,0.04400536028952616
0.02185,-0.014214145223105611
0.0219,-0.018959246094982674
0.02195,0.015473937218258158
0.022,0.025490306949457635
0.02205,0.018119885588531212
0.0221,-0.021875098217302113
0.02215,0.018122469355524463
0.0222,-0.006024748102860938
0.02225,0.033345506004429995
0.0223,0.026899589628306915
0.02235,0.0001157868251749905
0.0224,0.0077155270452348955
0.02245,-0.004373174654549155
0.0225,0.014120972380124573
0.02255,0.03279399034876864
0.0226,-0.007944374632352633
0.02265,0.019703100955621257
0.0227,-0.003346057033780289
0.02275,-0.011163454344442578
0.0228,-0.0001995022399975577
0.02285,-0.021689176623916267
0.0229,-0.015139053766035741
0.02295,-0.03124455049056086
0.023,0.02866529743597953
0.02305,-0.013368848137975389
0.0231,-0.031597074576435395
0.02315,-0.016915294488684188
0.0232,-0.02707764698985816
0.02325,-0.032910258822922235
0.0233,-0.019870476144906814
0.02335,-0.020649301697918062
0.0234,-0.05001744486164042
0.02345,-0.0544738810637236
0.0235,-0.0519308825477423
0.02355,-0.09584336324765774
0.0236,-0.0833676512479446
0.02365,-0.028850696412323427
0.0237,-0.02626102838710248
0.02375,-0.06694436248644402
0.0238,-0.05305094280399587
0.02385,-0.06077582562719405
0.0239,-0.00762847425440575
0.02395,-0.0487937376221199
0.024,-0.0754852150884588
0.02405,-0.09353167222051142
0.0241,-0.10778740175654111
0.02415,-0.07256306206974845
0.0242,-0.09246352962816
0.02425,-0.10621163240073557
0.0243,-0.09085096066096483
0.02435,-0.09942485790168692
0.0244,-0.04364697801405413
0.02445,-0.05907603327800655
0.0245,-0.07591350070053278
0.02455,-0.04493117640565417
0.0246,-0.07149555421226159
0.02465,-0.08852580806771784
0.0247,-0.03884807465855265
0.02475,-0.05630624643334019
0.0248,-0.08537823903053302
0.02485,-0.06577667898975967
0.0249,-0.07662047868909323
0.02495,-0.08371891102005262
0.025,-0.03432673423146252
0.02505,-0.011298766148531779
0.0251,-0.073962402809567
0.02515,-0.03112116833766087
0.0252,-0.05168748207186872
0.02525,-0.044635329333251074
0.0253,-0.04290294527294248
0.02535,-0.044461415788956606
0.0254,-0.022322406287621544
0.02545,-0.03602827043393711
0.0255,-0.01014219438189777
0.02555,-0.012744076299167949
0.0256,-0.012772197997312313
0.02565,-0.022484014472569286
0.0257,-0.012312408715683619
0.02575,0.01776330085957226
0.0258,0.01596510761445396
0.02585,-0.010471302556162108
0.0259,0.01402504594477516
0.02595,0.02983508219969687
0.026,-0.016015641120900828
0.02605,0.030587957487914017
0.0261,0.008587920149352656
0.02615,0.03513282479567212
0.0262,0.010087732305400878
0.02625,-0.009368878858290332
0.0263,-0.004708853100973805
0.02635,0.02964937338642478
0.0264,0.0344567986211966
0.02645,0.011477741020788367
0.0265,0.042364270912254365
0.02655,-0.0038819163105146826
0.0266,0.027513271927175457
0.02665,0.0038353499978766303
0.0267,0.013979760234977013
0.02675,0.026672290614810377
0.0268,0.0069793412258575445
0.02685,0.014725035113841854
0.0269,0.04054688066893984
0.02695,0.006676745499817676
0.027,0.0325241781893055
0.02705,-0.0093712375258201
0.0271,0.021063993665151756
0.02715,0.036393310432581344
0.0272,-0.04491049365593748
0.02725,-0.01457046054282048
0.0273,0.009657330869513463
0.02735,-0.00927383211318495
0.0274,-0.0011762926237363133
0.02745,-0.024102562719039003
0.0275,-0.01373175027345874
0.02755,-0.022014387811827574
0.0276,0.0010413093770293702
0.02765,-0.020595299500674298
0.0277,-0.022236881995153997
0.02775,-0.04044781166630279
0.0278,-0.04508059018454369
0.02785,-0.04697597758007292
0.0279,-0.033292236130157596
0.02795,-0.052300276426360905
0.028,-0.04061082460192794
0.02805,-0.007235001657198772
0.0281,-0.03345374915287706
0.02815,-0.059313152506675515
0.0282,-0.030455926656139637
0.02825,-0.06408944716508343
0.0283,-0.09788881850523808
0.02835,-0.07822890594529028
0.0284,-0.0961595577747482
0.02845,-0.06618089130683515
0.0285,-0.05891567450171821
0.02855,-0.025612892001302234
0.0286,-0.05218403520974064
0.02865,-0.062409578350640614
0.0287,-0.040470690424896025
0.02875,-0.10004270438185958
0.0288,-0.04960406163677771
0.02885,-0.03713721392794925
0.0289,-0.08011428900956097
0.02895,-0.025414856262635708
0.029,-0.03903747691470828
0.02905,-0.05141275785823235
0.0291,-0.027546312386007986
0.02915,0.008307248062864363
0.0292,-0.030199051938542616
0.02925,-0.025443202069710767
0.0293,-0.03602476853117625
0.02935,-0.04014108195905486
0.0294,-0.0027395138734875625
0.02945,-0.03258459248253765
0.0295,-0.010082653835052477
0.02955,-0.017072653353087865
0.0296,0.006079767582501961
0.02965,0.007197817371099235
0.0297,0.025284009973789368
0.02975,-0.0016946581849741679
0.0298,0.007024244596528063
0.02985,-0.0033137388740957056
0.0299,0.011119706229762334
0.02995,0.031180914934570064
0.03,0.04227099535065361
0.03005,0.01203363905353412
0.0301,0.05104744166495251
0.03015,0.06376328651499033
0.0302,0.04771644455562446
0.03025,0.07956916478210324
0.0303,0.028918691861131947
0.03035,0.02162701037709007
0.0304,0.012825703243818466
0.03045,0.07994670026418343
0.0305,0.06447726245885535
0.03055,0.05137498865156131
0.0306,0.05891102520308692
0.03065,0.03135221695752996
0.0307,0.10305140601710261
0.03075,0.056719349743999545
0.0308,0.05604725877884
0.03085,0.06782820379519314
0.0309,0.06212032138285656
0.03095,0.05590498980990497
0.031,0.03429248078544955
0.03105,0.05796245517688681
0.0311,0.0843714623445446
0.03115,0.071615614712493
0.0312,0.07433835344148546
0.03125,0.02982283619834016
0.0313,0.01764772987482457
0.03135,0.032152925263685066
0.0314,0.03286507182876054
0.03145,0.050587103286862924
0.0315,-0.008304106706259536
0.03155,0.052886348684301906
0.0316,0.015813114458501868
0.03165,0.0070612778278537295
0.0317,-0.008049659256768855
0.03175,-0.024322897320202666
0.0318,0.021828169680292907
0.03185,0.0034507341233618706
0.0319,-0.027145917486629992
0.03195,-0.03051010463740627
0.032,-0.014497261219395355
0.03205,0.02253366754803822
0.0321,-0.018977494401161032
0.03215,-0.04664339408201176
0.0322,-0.024129283247939257
0.03225,-0.027125750794751144
0.0323,-0.0778737751261904
0.03235,-0.027080609828380602
0.0324,-0.03245312694535322
0.03245,-0.01551944809870144
0.0325,0.006167350965345302
0.03255,-0.009398700587557065
0.0326,-0.0381684050095832
0.03265,-0.0555179733370351
0.0327,0.017751465353360182
0.03275,-0.032587836585701926
0.0328,-0.033276548273095084
0.03285,-0.03354679191853616
0.0329,-0.02833927022440563
0.03295,-0.034155172201115844
0.033,-0.0414428267203856
0.03305,-0.03934878618132087
0.0331,-0.02725630728154792
0.03315,-0.035415603068195224
0.0332,-0.03651609236286595
0.03325,-0.017620116281303302
0.0333,-0.022127793861058714
0.03335,0.015968418637286895
0.0334,-0.06403246389783034
0.03345,0.014081223368539522
0.0335,0.020586015063185536
0.03355,-0.04225874104131775
0.0336,-0.003986688584908619
0.03365,-0.0008094235106544181
0.0337,-0.017703627331289065
0.03375,-0.0012275057968548914
0.0338,-0.003965648118448042
0.03385,0.05722274432625332
0.0339,0.04481631008704872
0.03395,0.05543272594908977
0.034,0.048287090561222996
0.03405,0.015057696191258536
0.0341,0.03084673538988915
0.03415,0.05471710207827546
0.0342,0.023954890830021135
0.03425,0.06598259640855757
0.0343,0.050081396792510335
0.03435,0.05038048107566645
0.0344,0.07489338199695919
0.03445,0.07215064757715252
0.0345,0.05841791254733976
0.03455,0.0909642798401672
0.0346,0.0480546576019147
0.03465,0.08364118914962243
0.0347,0.08457126058782523
0.03475,0.0676385813749887
0.0348,0.08120072685107811
0.03485,0.05022888103250253
0.0349,0.09402706118547743
0.03495,0.07186539665289465
0.035,0.06484823615323398
0.03505,0.09574678069361722
0.0351,0.05987207101241532
0.03515,0.04471580486972654
0.0352,0.04041901136798591
0.03525,0.08208699190911112
0.0353,0.042531563954475854
0.03535,0.10117839645817961
0.0354,0.022167391451001543
0.03545,0.0952529708973931
0.0355,0.06287086359837327
0.03555,0.053867177195791746
0.0356,0.04189463773569772
0.03565,0.0576252393155902
0.0357,0.04561526772278901
0.03575,0.06505408854688097
0.0358,0.04180659900254584
0.03585,0.03899570209263879
0.0359,0.025138738233787032
0.03595,0.027667388105801653
0.036,0.03135209087087482
0.03605,-0.012602672414956547
0.0361,-0.008923138698738863
0.03615,0.02940109847741969
0.0362,0.014523560730894659
0.03625,0.004091593579603758
0.0363,0.004918366281779139
0.03635,0.008411371634857164
0.0364,-0.012276322757563459
0.03645,-0.019822385211056063
0.0365,-0.0029331511004966476
0.03655,-0.028815207614155295
0.0366,-0.0032707478538032166
0.03665,-0.04745347884845161
0.0367,0.005448509888327364
0.03675,-0.00717238414438265
0.0368,-0.012741904931793946
0.03685,0.0008118148911311664
0.0369,0.013752291583995036
0.03695,0.000283501388656994
0.037,-0.05699691776792315
0.03705,-0.04567416945170702
0.0371,-0.03221021455942193
0.03715,-0.018553120091365095
0.0372,-0.007816120101004452
0.03725,-0.03151666187372513
0.0373,-0.011843386901545586
0.03735,-0.029015521264866607
0.0374,-0.024228699158874153
0.03745,-0.037993855261632306
0.0375,-0.025971143674397464
0.03755,-0.031982527969592583
0.0376,-0.021719265765600355
0.03765,0.021792304689449878
0.0377,-0.015189141497506102
0.03775,0.059666917557106326
0.0378,0.020229325643008347
0.03785,0.01750811455254083
0.0379,0.0001782806031464454
0.03795,0.03495169445196401
0.038,0.013078832733297055
0.03805,0.03070365343818578
0.0381,0.08314237528533602
0.03815,0.033681610195063987
0.0382,0.06221489713644734
0.03825,0.02873680386309114
0.0383,0.04559581384795516
0.03835,0.08511166692697257
0.0384,0.04044217982926168
0.03845,0.09238374421025772
0.0385,0.07329275186270173
0.03855,0.05072411978446999
0.0386,0.07727417267949674
0.03865,0.08653150087631524
0.0387,0.08175892266129353
0.03875,0.03993569622493084
0.0388,0.05857853047705937
0.03885,0.06970534734231366
0.0389,0.07444594935143621
0.03895,0.08936389049939358
0.039,0.08125114611924261
0.03905,0.05146314451077069
0.0391,0.08596999582858776
0.03915,0.0904952455890774
0.0392,0.08911821815833597
0.03925,0.09889971003746754
0.0393,0.09304996542966118
0.03935,0.08437271929892434
0.0394,0.07233946655795559
0.03945,0.038820630621790496
0.0395,0.07868142356445242
0.03955,0.07205425027866956
0.0396,0.0709171187704875
0.03965,0.037321836739305364
0.0397,0.03840693948412048
0.03975,0.07807724687685336
0.0398,0.05303993015713277
0.03985,0.06412539829669577
0.0399,0.047591219375640294
0.03995,0.04403289515375308
0.04,0.05851878553547178
0.04005,0.025669454436631083
0.0401,0.03409180776924694
0.04015,0.019064939937289273
0.0402,0.015743985691033816
0.04025,0.01437682595468354
0.0403,0.021152647293738502
0.04035,0.0033283560492312434
0.0404,0.03427551320802007
0.04045,-0.012391301105118786
0.0405,-0.0017935296378840805
0.04055,-0.010286423729664264
0.0406,0.02415123419333038
0.04065,-0.003997396688877737
0.0407,0.009740873167195328
0.04075,-0.04338678195439817
0.0408,-0.010911882591664524
0.04085,-0.000822195900296193
0.0409,-0.01910372159169012
0.04095,-0.0013363712364868469
0.041,-0.03464096074375237
0.04105,0.0024978834172652772
0.0411,0.019156916808261905
0.04115,-0.034942806779729135
0.0412,-0.03719047351006586
0.04125,0.0004655886038956551
0.0413,0.002940964778137576
0.04135,-0.03888368359966096
0.0414,-0.03633629455635781
0.04145,-0.03280833884001166
0.0415,-0.053041180340393956
0.04155,-0.04325103787283783
0.0416,-0.04344122945304507
0.04165,-0.03695901276676884
0.0417,-0.02031659606985747
0.04175,-0.012745838348122984
0.0418,0.015971852530080346
0.04185,-0.03242855350007623
0.0419,0.009970838053674574
0.04195,-0.011096820432695428
0.042,-0.004772375024440081
0.04205,0.01286452378407776
0.0421,-0.019836521152524968
0.04215,0.013595154894262863
0.0422,0.012664557773328849
0.04225,0.02261252486546516
0.0423,0.02199398282627891
0.04235,0.06876242431607818
0.0424,0.010325708951428645
0.04245,0.01584261683225193
0.0425,0.017319659949543452
0.04255,0.021910950339992782
0.0426,0.023409563043526684
0.04265,0.06295447175103604
0.0427,0.07046296911247633
0.04275,0.033361246391147376
0.0428,0.030680380289258315
0.04285,0.05911957990087011
0.0429,0.04080849451852677
0.04295,0.06645774634981397
0.043,0.059575931861743384
0.04305,0.026682144667886286
0.0431,0.08917817700097436
0.04315,0.09511982219929943
0.0432,0.047656908736186714
0.04325,0.05259979889202734
0.0433,0.06623901268640814
0.04335,0.0671029362584952
0.0434,0.07320000993481278
0.04345,0.09957229505053766
0.0435,0.05489413959849361
0.04355,0.04126136939528352
0.0436,0.02816954679349577
0.04365,0.03940683010732135
0.0437,0.05138119229564058
0.04375,0.08571128975067627
0.0438,0.03701303438252401
0.04385,0.04916677198940821
0.0439,0.04148203475980494
0.04395,0.06250580023771414
0.044,0.08602727747897979
0.04405,0.021461459941109103
0.0441,0.01873690630735384
0.04415,0.04573035346849612
0.0442,0.03469960315211017
0.04425,0.054122955135024464
0.0443,0.024926486419051708
0.04435,0.002073326341614318
0.0444,0.017055955239379188
0.04445,0.02339352874156763
0.0445,0.013619107018720085
0.04455,0.0033787816452161834
0.0446,0.010644698875326625
0.04465,0.00884902254639311
0.0447,0.009351723339837623
0.04475,-0.00895929037385423
0.0448,-0.028786959055509414
0.04485,-0.02587284685631456
0.0449,-0.007874034414616177
0.04495,-0.051358659314159484
0.045,-0.030465920220119902
0.04505,-0.048315463390777746
0.0451,-0.04226026225218313
0.04515,-0.019418302880762246
0.0452,-0.043073080543908175
0.04525,-0.04762077089436852
0.0453,-0.0771403564347744
0.04535,-0.03614519602663673
0.0454,-0.039016398984698004
0.04545,-0.009242558604626895
0.0455,-0.05896902773021105
0.04555,-0.04846050902078514
0.0456,-0.0476116586996772
0.04565,-0.020534879525107075
0.0457,-0.053207789267877774
0.04575,-0.044678695151372246
0.0458,-0.036805183623743756
0.04585,-0.04369048180033198
0.0459,-0.05457661529958105
0.04595,-0.03976860478804683
0.046,-0.019970094025151812
0.04605,-0.05956905713871488
0.0461,-0.03379399127102683
0.04615,-0.04770495616323284
0.0462,-0.006902102348577081
0.04625,-0.05823624199359369
0.0463,-0.035807735791426584
0.04635,-0.013848151095376515
0.0464,0.013229226609363372
0.04645,-0.016030785450309733
0.0465,-0.022420137751881723
0.04655,0.02972042340263198
0.0466,-0.033456204326949124
0.04665,-0.045092283044910884
0.0467,0.011016621221638306
0.04675,-0.004559492988454185
0.0468,-0.01176463629895988
0.04685,0.02589963782497625
0.0469,0.01955655372751984
0.04695,0.006204713287302958
0.047,-0.0054733744662414825
0.04705,0.04005281933616076
0.0471,0.03788801218338258
0.04715,0.024976026984968185
0.0472,0.06575009904971246
0.04725,0.009043965339440099
0.0473,0.0013234459494695476
0.04735,0.019134895442925088
0.0474,0.03294347618433327
0.04745,0.03934079570971075
0.0475,0.029999864812736986
0.04755,0.04194462801218791
0.0476,0.009678112727717042
0.04765,0.06311563059317885
0.0477,0.03185593688339209
0.04775,0.054833325384318704
0.0478,0.03806433091346118
0.04785,0.03880688728228784
0.0479,0.039275813213196176
0.04795,0.03479839801952099
0.048,0.036427384488120024
0.04805,0.04766076040619461
0.0481,0.022301371317029493
0.04815,0.029646275052705166
0.0482,0.010583410202423477
0.04825,0.03792474457909648
0.0483,-0.007812202671294705
0.04835,0.03819412065305755
0.0484,-0.0022835466824838915
